,text,retweet_count,favorite_count,retweeted,hour,minute,day,month,year,clean_text,length_text,positivity,negativity,neutral,compound,sentiment
5534,@BrandXJon @tim_cook Because Apple will cow-tow to you. The hubris. 🤡 Have fun waiting in perpetuity. 🙄 The fact th… https://t.co/76SFQsNa9U,0,0,False,19,39,25,7,2022, _cook Because Apple will cow-tow to you. The hubris.  Have fun waiting in perpetuity.  The fact th…  ,102,0.171,0.0,0.829,0.5106,positive
5535,@tim_cook Do you guys have a union?,0,0,False,19,36,25,7,2022,_cook Do you guys have a union?,31,0.0,0.0,1.0,0.0,neutral
5536,"RT @walter_report: Where is the empathy, @Apple @tim_cook? 

Why do you feel the need to enforce an arbitrary requirement during war time?…",99,0,False,19,36,25,7,2022,"_report: Where is the empathy,  _cook? Why do you feel the need to enforce an arbitrary requirement during war time?…",117,0.0,0.183,0.817,-0.644,negative
5537,looks like tim cook farted on it https://t.co/mdJGWkuTmG,0,5,False,19,34,25,7,2022,looks like tim cook farted on it  ,34,0.294,0.0,0.706,0.3612,positive
5538,@BrandXJon @tim_cook Of course it's solvable! It's a passive aggressive stance the government takes to keep people… https://t.co/1P9ORI7dYh,0,0,False,19,34,25,7,2022, _cook Of course it's solvable! It's a passive aggressive stance the government takes to keep people…  ,103,0.118,0.09,0.791,0.126,positive
5539,"RT @AnonOpsSE: Call us crazy, but iPhone keeps saving life's in #Ukraine️...

Hey @tim_cook watch out before Kremlin starts story of you ai…",116,0,False,19,32,25,7,2022,"Call us crazy, but iPhone keeps saving life's in Ukraine...Hey _cook watch out before Kremlin starts story of you ai…",117,0.0,0.082,0.918,-0.1779,negative
5540,@Arkunir Oui bon dans 15 jours il est invité par Tim Cook en Californie chez Apple là,0,67,False,19,31,25,7,2022, Oui bon dans 15 jours il est invité par Tim Cook en Californie chez Apple là,77,0.0,0.0,1.0,0.0,neutral
5541,@tim_cook I’m for certain @Apple should have the discipline to tell the truth to all their customers w/regards to t… https://t.co/FNfyhmrynL,0,1,False,19,31,25,7,2022,_cook I’m for certain  should have the discipline to tell the truth to all their customers w/regards to t…  ,108,0.206,0.0,0.794,0.5267,positive
5542,@tim_cook https://t.co/xKWK5lIXEL,0,0,False,19,29,25,7,2022,_cook  ,7,0.0,0.0,1.0,0.0,neutral
5543,"@HarrisFanaroff @_trwih @tim_cook @Apple Huge difference between mission driven vs profit maximizing.

The prioriti… https://t.co/Ir6YzIKt5f",0,1,False,19,18,25,7,2022, @_trwih _cook  Huge difference between mission driven vs profit maximizing.The prioriti…  ,91,0.366,0.0,0.634,0.6369,positive
5544,@GreekGoddessATL @tim_cook I’m sure Apple‘s PR team monitors the responses to Tim Cook’s Twitter feed. And this is… https://t.co/140XDTGQOF,0,0,False,19,17,25,7,2022, _cook I’m sure Apple‘s PR team monitors the responses to Tim Cook’s Twitter feed. And this is…  ,97,0.126,0.0,0.874,0.3182,positive
5545,@tim_cook 💖💖💖,0,0,False,19,8,25,7,2022,_cook ,6,0.0,0.0,1.0,0.0,neutral
5546,@juju_roussel @leo29plns @lenox925 @clemcoool @UPS_FR @Apple @tim_cook Pareil,0,1,False,19,4,25,7,2022,_roussel    _FR  _cook Pareil,29,0.0,0.0,1.0,0.0,neutral
5547,@MaryJoe38642126 @setyourmindfree @Apple @SamsungMobile @SamsungMobileUS @SamsungSemiUS @Samsung @SamsungTV… https://t.co/h4IH0OquRq,2,2,False,19,3,25,7,2022,       …  ,10,0.0,0.0,1.0,0.0,neutral
5548,"Dear Tim Cook (CEO, Apple): Are the new iPhones built by child labour? #TalkToUsTim - Sign the Petition!… https://t.co/KK2fel9hDe",0,0,False,19,2,25,7,2022,"Dear Tim Cook CEO, Apple: Are the new iPhones built by child labour? TalkToUsTim - Sign the Petition!…  ",104,0.145,0.0,0.855,0.4389,positive
5549,@lenox925 @juju_roussel @leo29plns @Mogwolff @UPS_FR @Apple @tim_cook Idem,0,1,False,19,2,25,7,2022, _roussel   _FR  _cook Idem,27,0.0,0.0,1.0,0.0,neutral
5550,How words can save us from climate change https://t.co/Cdr5hO7p3s via @UKChange,0,0,False,19,2,25,7,2022,How words can save us from climate change   via ,48,0.286,0.0,0.714,0.4939,positive
5551,"#Bitcoin @tim_cook Tim, what are you waiting for, provide the #Bitcoin digital wallet on the Apple ecosystem and le… https://t.co/CpOECOX9le",0,0,False,18,59,25,7,2022,"Bitcoin _cook Tim, what are you waiting for, provide the Bitcoin digital wallet on the Apple ecosystem and le…  ",112,0.0,0.0,1.0,0.0,neutral
5552,@MaryJoe38642126 @setyourmindfree @Apple @SamsungMobile @SamsungMobileUS @SamsungSemiUS @Samsung @SamsungTV… https://t.co/5eFulN0y8P,4,0,False,18,57,25,7,2022,       …  ,10,0.0,0.0,1.0,0.0,neutral
5553,RT @MaryJoe38642126: .@Apple .@SamsungMobile .@SamsungMobileUS .@SamsungSemiUS .@Samsung .@SamsungTV .@samsungID .@SamsungIndia .@SamsungMo…,59,0,False,18,56,25,7,2022,. . . . . . . . .…,18,0.0,0.0,1.0,0.0,neutral
5554,Still nothing from @Apple @AppleSupport @tim_cook,0,0,False,18,53,25,7,2022,Still nothing from   _cook,26,0.0,0.0,1.0,0.0,neutral
5555,@MichaelSteeber I wish apple would let you do this for Steve’s office at infinite loop. @tim_cook,0,3,False,18,52,25,7,2022, I wish apple would let you do this for Steve’s office at infinite loop. _cook,78,0.162,0.0,0.838,0.4019,positive
5556,"RT @AnonOpsSE: Call us crazy, but iPhone keeps saving life's in #Ukraine️...

Hey @tim_cook watch out before Kremlin starts story of you ai…",116,0,False,18,51,25,7,2022,"Call us crazy, but iPhone keeps saving life's in Ukraine...Hey _cook watch out before Kremlin starts story of you ai…",117,0.0,0.082,0.918,-0.1779,negative
5557,RT @MaryJoe38642126: .@Apple .@SamsungMobile .@SamsungMobileUS .@SamsungSemiUS .@Samsung .@SamsungTV .@samsungID .@SamsungIndia .@SamsungMo…,59,0,False,18,50,25,7,2022,. . . . . . . . .…,18,0.0,0.0,1.0,0.0,neutral
5558,"I need to meet Murat on a technology theft issue.
@EmmanuelMacron @Bundeskanzler @BorisJohnson 
@BillGates… https://t.co/SV1qpjPJfu",0,0,False,18,50,25,7,2022,I need to meet Murat on a technology theft issue.   …  ,55,0.0,0.0,1.0,0.0,neutral
5559,"@lenox925 @juju_roussel @leo29plns @clemcoool @UPS_FR @Apple @tim_cook Moi, sur UPS :
« En route 
Départ de l’insta… https://t.co/tcwjQEcvho",0,2,False,18,49,25,7,2022," _roussel   _FR  _cook Moi, sur UPS :« En route Départ de l’insta…  ",68,0.0,0.0,1.0,0.0,neutral
5560,@FonsMans Seeing Tim Cook as the main villain was an odd choice imo. https://t.co/yOscHpikQr,0,3,False,18,48,25,7,2022, Seeing Tim Cook as the main villain was an odd choice imo.  ,61,0.0,0.371,0.629,-0.7096,negative
5561,@nitinsareen @Apple @AppleSupport @tim_cook @nitinsareen  I think one should seriously consider going after them in… https://t.co/nliZk83yTO,0,1,False,18,47,25,7,2022,   _cook   I think one should seriously consider going after them in…  ,71,0.0,0.145,0.855,-0.1779,negative
5562,@sharmajsharma @tim_cook @AppleSupport Sorry for ur loss man. But I almost had this happen to me. Thankfully I was… https://t.co/cxvqk0rrb5,0,0,False,18,45,25,7,2022, _cook  Sorry for ur loss man. But I almost had this happen to me. Thankfully I was…  ,86,0.18,0.137,0.683,0.4404,positive
5563,"@tim_cook A great thing to do, Tim 💫

One day, if and when any of my products make it to the big leagues, I will do… https://t.co/l5iNCWwJuX",0,4,False,18,44,25,7,2022,"_cook A great thing to do, Tim One day, if and when any of my products make it to the big leagues, I will do…  ",111,0.146,0.0,0.854,0.6249,positive
5564,RT @walter_report: @Apple @tim_cook Original post: https://t.co/CDB1bNBamo,20,0,False,18,43,25,7,2022,_report:  _cook Original post:  ,32,0.434,0.0,0.566,0.3182,positive
5565,"NFL Sunday Ticket is the Crown Jewel of the Streaming Wars, and Tim Cook Wants It https://t.co/Xtaay1LSRM",0,1,False,18,40,25,7,2022,"NFL Sunday Ticket is the Crown Jewel of the Streaming Wars, and Tim Cook Wants It  ",83,0.124,0.179,0.697,-0.2732,negative
5566,Even if Tim Cook gives me his iphone ano go take do this 😆😆😆,0,1,False,18,38,25,7,2022,Even if Tim Cook gives me his iphone ano go take do this ,57,0.0,0.0,1.0,0.0,neutral
5567,@tim_cook Would be a very great help if even few $ mil. investing on solar in my country!,0,0,False,18,37,25,7,2022,_cook Would be a very great help if even few  mil. investing on solar in my country!,84,0.338,0.0,0.662,0.8254,positive
5568,"RT @Pro__Ant: Best performances from day 1 of #BillsCamp:

Offense:

-Khalil Shakir
-James Cook
-Gabriel Davis
-Raheem Blackshear

Defense…",40,0,False,18,36,25,7,2022,__Ant: Best performances from day 1 of BillsCamp:Offense:-Khalil Shakir-James Cook-Gabriel Davis-Raheem BlackshearDefense…,122,0.276,0.0,0.724,0.6369,positive
5569,@BrandXJon @tim_cook Apples PR person’s contact info is at the bottom of the article.,0,1,False,18,36,25,7,2022, _cook Apples PR person’s contact info is at the bottom of the article.,71,0.0,0.0,1.0,0.0,neutral
5570,You can focus on things that are barriers or you can focus on scaling the wall or redefining the problem — Tim Cook,0,0,False,18,36,25,7,2022,You can focus on things that are barriers or you can focus on scaling the wall or redefining the problem — Tim Cook,115,0.0,0.109,0.891,-0.4019,negative
5571,"RT @kajouz: @tim_cook Hi, appreciate to assess the idea in building a factory in Lebanon. That will help Apple to have a permanent presence…",1,0,False,18,35,25,7,2022,"_cook Hi, appreciate to assess the idea in building a factory in Lebanon. That will help Apple to have a permanent presence…",124,0.213,0.0,0.787,0.6597,positive
5572,Listening to the @ringerwrestling show and @Rosenbergradio really put Apple CEO Tim Cook in the ground twice!!!,0,0,False,18,34,25,7,2022,Listening to the  show and  really put Apple CEO Tim Cook in the ground twice!!!,80,0.0,0.0,1.0,0.0,neutral
5573,@juju_roussel @leo29plns @Mogwolff @clemcoool @UPS_FR @Apple @tim_cook J’ai la même config que toi,0,1,False,18,32,25,7,2022,_roussel    _FR  _cook J’ai la même config que toi,50,0.0,0.0,1.0,0.0,neutral
5574,RT @MaryJoe38642126: .@Apple .@SamsungMobile .@SamsungMobileUS .@SamsungSemiUS .@Samsung .@SamsungTV .@samsungID .@SamsungIndia .@SamsungMo…,59,0,False,18,31,25,7,2022,. . . . . . . . .…,18,0.0,0.0,1.0,0.0,neutral
5575,@juju_roussel @leo29plns @Mogwolff @clemcoool @UPS_FR @Apple @tim_cook Tu n’as toujours pas de date de livraison toi ?,0,0,False,18,30,25,7,2022,_roussel    _FR  _cook Tu n’as toujours pas de date de livraison toi ?,70,0.0,0.0,1.0,0.0,neutral
5576,@tim_cook 👏  🍎 Amazing 🥰  making a real! tangible! difference in our community 💞California 💞,1,2,False,18,27,25,7,2022,_cook    Amazing   making a real! tangible! difference in our community California ,83,0.305,0.0,0.695,0.658,positive
5577,@tim_cook my phone is being wiped by someone and I need the super computer to connect to my iCloud and my phone with the best support.,1,1,False,18,25,25,7,2022,_cook my phone is being wiped by someone and I need the super computer to connect to my iCloud and my phone with the best support.,130,0.32,0.0,0.68,0.8957,positive
5578,"@jrichardgoodman Steph Curry would cook Tim Duncan in the high pick and roll every time, dropped 40 on him in 2013",1,2,False,18,23,25,7,2022," Steph Curry would cook Tim Duncan in the high pick and roll every time, dropped 40 on him in 2013",98,0.0,0.0,1.0,0.0,neutral
5579,@tim_cook இடம் இருந்தால்தான் பொருள் கிடைக்கும்ன்னு நேரமறிந்து ஏவும் செயல் பாராட்டுக்குரியது,0,0,False,18,23,25,7,2022,_cook இடம் இருந்தால்தான் பொருள் கிடைக்கும்ன்னு நேரமறிந்து ஏவும் செயல் பாராட்டுக்குரியது,87,0.0,0.0,1.0,0.0,neutral
5580,@tim_cook this is amazing humanitarian effort.,1,1,False,18,21,25,7,2022,_cook this is amazing humanitarian effort.,42,0.432,0.0,0.568,0.5859,positive
5581,@tim_cook How about some of that wealth towards cancer research and treatments.,1,1,False,18,19,25,7,2022,_cook How about some of that wealth towards cancer research and treatments.,75,0.182,0.25,0.568,-0.296,negative
5582,@Apple we get it you have a pretty little eco system but BRUH! Y’all could have easily fixed the other storage at t… https://t.co/42BnFdPZYT,1,1,False,18,18,25,7,2022, we get it you have a pretty little eco system but BRUH! Y’all could have easily fixed the other storage at t…  ,112,0.215,0.0,0.785,0.6696,positive
5583,"RT @GMA: Three powerhouses are giving a lifeline to millions of #LGBTQ youth with @encircle2gether.  

@RobinRoberts sits down exclusively…",85,0,False,18,18,25,7,2022,Three powerhouses are giving a lifeline to millions of LGBTQ youth with .   sits down exclusively…,98,0.138,0.0,0.862,0.34,positive
5584,"@tim_cook Binibuls (For Your Eyes Only)
https://t.co/v8B0RCjjzB",1,1,False,18,14,25,7,2022,_cook Binibuls For Your Eyes Only ,34,0.0,0.0,1.0,0.0,neutral
5585,@tim_cook Şu siktiğim iPhone’unun kamerasını geliştirmeyi bırakın da koku/dokunma hissi falan aktarılsın artık yeter,0,0,False,18,13,25,7,2022,_cook Şu siktiğim iPhone’unun kamerasını geliştirmeyi bırakın da koku/dokunma hissi falan aktarılsın artık yeter,112,0.0,0.0,1.0,0.0,neutral
5586,@tim_cook Good job always thinking of the most needy 😊👏🏻,1,1,False,18,12,25,7,2022,_cook Good job always thinking of the most needy ,49,0.23,0.214,0.556,0.0534,positive
5587,"@tim_cook Hey, Tim! who the hell on earth designs a product in which 2nd gen version is slower than the 1st gen one… https://t.co/bQjaemAPu5",0,1,False,18,11,25,7,2022,"_cook Hey, Tim! who the hell on earth designs a product in which 2nd gen version is slower than the 1st gen one…  ",114,0.0,0.182,0.818,-0.7088,negative
5588,@tim_cook When do you get the f@ck‘n 27“ M2 iMac for sale dude?,1,1,False,18,11,25,7,2022,_cook When do you get the f‘n 27“ M2 iMac for sale dude?,56,0.0,0.0,1.0,0.0,neutral
5589,@tim_cook #Dogecoin https://t.co/Uqw15Rgehz,0,1,False,18,10,25,7,2022,_cook Dogecoin  ,16,0.0,0.0,1.0,0.0,neutral
5590,"@tim_cook Hi Tim Cook, I wish you would use the screen instead of Touch ID in SE 2022",0,0,False,18,9,25,7,2022,"_cook Hi Tim Cook, I wish you would use the screen instead of Touch ID in SE 2022",81,0.137,0.0,0.863,0.4019,positive
5591,@johniadarola Tim Cook rn: https://t.co/wDTRnRvNiO,0,0,False,18,9,25,7,2022, Tim Cook rn:  ,15,0.0,0.0,1.0,0.0,neutral
5592,"RT @AnonOpsSE: Call us crazy, but iPhone keeps saving life's in #Ukraine️...

Hey @tim_cook watch out before Kremlin starts story of you ai…",116,0,False,18,6,25,7,2022,"Call us crazy, but iPhone keeps saving life's in Ukraine...Hey _cook watch out before Kremlin starts story of you ai…",117,0.0,0.082,0.918,-0.1779,negative
5593,@tim_cook your customer service won’t ring back now I have sever disabilities and no one will help me you are worth… https://t.co/4yw8byXCdO,0,0,False,18,4,25,7,2022,_cook your customer service won’t ring back now I have sever disabilities and no one will help me you are worth…  ,114,0.113,0.092,0.795,0.128,positive
5594,"@tim_cook Thanks, 🙏",0,0,False,18,4,25,7,2022,"_cook Thanks, ",14,0.744,0.0,0.256,0.4404,positive
5595,"@tim_cook @tim_cook Good afternoon Tim, I am so happy to see people coming together to make progress and start with… https://t.co/fLCjsJaTfn",0,0,False,18,2,25,7,2022,"_cook _cook Good afternoon Tim, I am so happy to see people coming together to make progress and start with…  ",110,0.38,0.0,0.62,0.887,positive
5596,"tim_cook: At Apple, we feel a deep responsibility to help strengthen our communities. As part of our $2.5 billion c… https://t.co/Q3PISHWIQo",0,0,False,18,2,25,7,2022,"tim_cook: At Apple, we feel a deep responsibility to help strengthen our communities. As part of our 2.5 billion c…  ",117,0.217,0.0,0.783,0.6124,positive
5597,@YahooFinance @DanielHowley tim cook is a ceo of apple. and yet apple is not a word on this tweet.,0,1,False,18,1,25,7,2022,  tim cook is a ceo of apple. and yet apple is not a word on this tweet.,72,0.0,0.0,1.0,0.0,neutral
5598,@leo29plns @Mogwolff @lenox925 @clemcoool @UPS_FR @Apple @tim_cook Vous êtes donc 2 à avoir votre suivi à Cologne.… https://t.co/tuCowNbIPd,0,1,False,18,1,25,7,2022,    _FR  _cook Vous êtes donc 2 à avoir votre suivi à Cologne.…  ,65,0.0,0.0,1.0,0.0,neutral
5599,"@tim_cook Hi, appreciate to assess the idea in building a factory in Lebanon. That will help Apple to have a perman… https://t.co/jciDr0nwxE",1,3,False,18,0,25,7,2022,"_cook Hi, appreciate to assess the idea in building a factory in Lebanon. That will help Apple to have a perman…  ",114,0.221,0.0,0.779,0.6597,positive
5600,@tim_cook Anything you can do to help Tim Cook the lord will bless you.,1,1,False,18,0,25,7,2022,_cook Anything you can do to help Tim Cook the lord will bless you.,67,0.314,0.0,0.686,0.6705,positive
5601,@tim_cook Maby some cheaper prices on the PRO models and implement usb C instead of lightning will help the communities aswell,0,1,False,17,59,25,7,2022,_cook Maby some cheaper prices on the PRO models and implement usb C instead of lightning will help the communities aswell,122,0.119,0.0,0.881,0.4019,positive
